Grossverbund Dieser verfügt über eine Leitorganisation oder einen Leitbetrieb. Die Leitorganisation kann extern organisiert sein und übernimmt wichtige organisatorische und administrative Aufgaben. Ausgebildet wird in den verschiedenen beteiligten Betrieben der Ausbildungsgemeinschaft. Beispiel für eine mögliche Organisation:|Was ist ein Großverbund? | Grossverbund Dieser verfügt über eine Leitorganisation oder einen Leitbetrieb. 
Grossverbund Dieser verfügt über eine Leitorganisation oder einen Leitbetrieb. Die Leitorganisation kann extern organisiert sein und übernimmt wichtige organisatorische und administrative Aufgaben. Ausgebildet wird in den verschiedenen beteiligten Betrieben der Ausbildungsgemeinschaft. Beispiel für eine mögliche Organisation:|Welche Rolle spielt die Leitorganisation in einem Großverbund? | Die Leitorganisation kann extern organisiert sein und übernimmt wichtige organisatorische und administrative Aufgaben. 
Grossverbund Dieser verfügt über eine Leitorganisation oder einen Leitbetrieb. Die Leitorganisation kann extern organisiert sein und übernimmt wichtige organisatorische und administrative Aufgaben. Ausgebildet wird in den verschiedenen beteiligten Betrieben der Ausbildungsgemeinschaft. Beispiel für eine mögliche Organisation:|Wo findet die Ausbildung in einem Großverbund statt? | Ausgebildet wird in den verschiedenen beteiligten Betrieben der Ausbildungsgemeinschaft. 
Grossverbund Dieser verfügt über eine Leitorganisation oder einen Leitbetrieb. Die Leitorganisation kann extern organisiert sein und übernimmt wichtige organisatorische und administrative Aufgaben. Ausgebildet wird in den verschiedenen beteiligten Betrieben der Ausbildungsgemeinschaft. Beispiel für eine mögliche Organisation:|Wie kann eine mögliche Organisation eines Großverbunds aussehen? | Beispiel für eine mögliche Organisation: 
Was sind die Aufgaben von Leitbetrieb oder Leitorganisation? Der Leitbetrieb oder die Leitorganisation ist verantwortlich für die Vollständigkeit der Ausbildung und vertritt den Lehrbetrieb nach aussen.|Was ist der Leitbetrieb oder die Leitorganisation verantwortlich für? | die Vollständigkeit der Ausbildung 
Was sind die Aufgaben von Leitbetrieb oder Leitorganisation? Der Leitbetrieb oder die Leitorganisation ist verantwortlich für die Vollständigkeit der Ausbildung und vertritt den Lehrbetrieb nach aussen.|Wofür vertritt der Leitbetrieb oder die Leitorganisation den Lehrbetrieb? | nach aussen 
Leitbetrieb Ein Leitbetrieb bildet meist selbst aus, übernimmt jedoch daneben die personellen, organisatorischen, planerischen und leitenden Funktionen. Zudem ist er zuständig für die Rechnungsstellung an die Verbundbetriebe. Dieses Modell eignet sich eher für kleine Lehrbetriebsverbünde.|Was macht ein Leitbetrieb hauptsächlich? | bildet meist selbst aus 
Leitbetrieb Ein Leitbetrieb bildet meist selbst aus, übernimmt jedoch daneben die personellen, organisatorischen, planerischen und leitenden Funktionen. Zudem ist er zuständig für die Rechnungsstellung an die Verbundbetriebe. Dieses Modell eignet sich eher für kleine Lehrbetriebsverbünde.|Welche Funktionen übernimmt ein Leitbetrieb zusätzlich zur Ausbildung? | personellen, organisatorischen, planerischen und leitenden Funktionen 
Leitbetrieb Ein Leitbetrieb bildet meist selbst aus, übernimmt jedoch daneben die personellen, organisatorischen, planerischen und leitenden Funktionen. Zudem ist er zuständig für die Rechnungsstellung an die Verbundbetriebe. Dieses Modell eignet sich eher für kleine Lehrbetriebsverbünde.|Wofür ist ein Leitbetrieb zuständig im Bezug auf die Verbundbetriebe? | Rechnungsstellung an die Verbundbetriebe 
Leitbetrieb Ein Leitbetrieb bildet meist selbst aus, übernimmt jedoch daneben die personellen, organisatorischen, planerischen und leitenden Funktionen. Zudem ist er zuständig für die Rechnungsstellung an die Verbundbetriebe. Dieses Modell eignet sich eher für kleine Lehrbetriebsverbünde.|Für welche Art von Lehrbetriebsverbünden eignet sich das Leitbetrieb-Modell? | kleine Lehrbetriebsverbünde 
Leitorganisation Diese kann eine Einfache Gesellschaft, ein Verein, ein Berufs- oder Branchenverband oder eine andere externe Organisation sein. Eine Leitorganisation eines Grossverbunds ist im Allgemeinen nicht an der Ausbildung der Lernenden beteiligt. Dieses Modell eignet sich eher für grosse Lehrbetriebsverbünde.|Was kann eine Leitorganisation sein? | eine Einfache Gesellschaft, ein Verein, ein Berufs- oder Branchenverband oder eine andere externe Organisation 
Leitorganisation Diese kann eine Einfache Gesellschaft, ein Verein, ein Berufs- oder Branchenverband oder eine andere externe Organisation sein. Eine Leitorganisation eines Grossverbunds ist im Allgemeinen nicht an der Ausbildung der Lernenden beteiligt. Dieses Modell eignet sich eher für grosse Lehrbetriebsverbünde.|Ist eine Leitorganisation eines Grossverbunds an der Ausbildung der Lernenden beteiligt? | im Allgemeinen nicht 
Leitorganisation Diese kann eine Einfache Gesellschaft, ein Verein, ein Berufs- oder Branchenverband oder eine andere externe Organisation sein. Eine Leitorganisation eines Grossverbunds ist im Allgemeinen nicht an der Ausbildung der Lernenden beteiligt. Dieses Modell eignet sich eher für grosse Lehrbetriebsverbünde.|Für welche Art von Lehrbetriebsverbünden eignet sich das Modell einer Leitorganisation? | für grosse Lehrbetriebsverbünde 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|Welche Aufgaben übernehmen die beteiligten Betriebe in der Ausbildung? | Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|Müssen die einzelnen Firmen in allen erforderlichen Tätigkeiten ausbilden? | Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|In welchen Fachbereichen können die Lernenden ausgebildet und eingesetzt werden? | Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|Wie können spezialisierte Firmen einen wertvollen Beitrag zur Gesamtausbildung leisten? | Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|Wie sind Zuständigkeiten und Verantwortlichkeiten geregelt? | Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. 
Welche Aufgaben übernehmen die Beteiligten? Beteiligte Betriebe Die Ausbildungsbetriebe bilden die Lernenden in der beruflichen Praxis aus. Die einzelnen Firmen müssen nicht in allen erforderlichen Tätigkeiten ausbilden. Sie können die Lernenden in den Fachbereichen ausbilden und einsetzen, in denen sie besonders stark sind. Auf diese Weise können gerade auch spezialisierte Firmen einen wertvollen Beitrag zu einer Gesamtausbildung leisten. Zuständigkeiten und Verantwortlichkeiten sind mit der Leitorganisation oder dem Leitbetrieb in einem schriftlichen Vertrag geregelt. Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht.|Haben die beteiligten Betriebe ein Mitbestimmungsrecht bei wichtigen Entscheidungen? | Die beteiligten Betriebe haben bei wichtigen Entscheiden Mitbestimmungsrecht. 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Was vermitteln die Berufsbildner/innen den Lernenden? | den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Welche Qualifikationen müssen Berufsbildner/innen in der Regel haben? | Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Wie viel Berufserfahrung müssen Berufsbildner/innen im Lehrgebiet haben? | mindestens zwei Jahre Berufserfahrung 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Welche berufspädagogische Qualifikationen müssen Berufsbildner/innen haben? | angemessene berufspädagogische Qualifikationen 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Wofür haben die verantwortlichen Berufsbildner/innen die zentrale Verantwortung? | für das Lehrverhältnis und die Platzierung der Lernenden 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Was umfasst die zentrale Verantwortung der Berufsbildner/innen? | die Erstellung der Einsatz- und Versetzungspläne 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Wofür müssen die Berufsbildner/innen genügend Plätze schaffen? | für alle Ausbildungsbereiche 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Welche Aufgaben können Berufsbildner/innen übernehmen? | die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse 
Die Berufsbildner/innen und die Fachkräfte Die Berufsbildner/innen vermitteln den Lernenden den praktischen Teil der beruflichen Grundbildung im Lehrbetrieb oder stellen die Vermittlung sicher. Die für die Ausbildung im Lehrbetriebsverbund verantwortlichen Berufsbildner/innen werden im Lehrvertrag aufgeführt. Sie verfügen in der Regel über ein eidg. Fähigkeitszeugnis des entsprechenden Berufs oder über eine vergleichbare Ausbildung. Sie müssen über mindestens zwei Jahre Berufserfahrung im Lehrgebiet und angemessene berufspädagogische Qualifikationen verfügen. Die verantwortlichen Berufsbildner/innen haben die zentrale Verantwortung für das Lehrverhältnis und die Platzierung der Lernenden. Diese umfasst die Erstellung der Einsatz- und Versetzungspläne. Sie müssen für alle Ausbildungsbereiche genügend Plätze schaffen und können Aufgaben wie die Schulung der weiteren betreuenden Fachkräfte und das Festlegen der Höchstzahl der Lehrverhältnisse übernehmen. Sie sind für das Erstellen des betrieblichen Bildungsplans zuständig.|Wofür sind die Berufsbildner/innen zuständig? | für das Erstellen des betrieblichen Bildungsplans 
Berufsbildner/innen können auch Fachkräfte des Betriebs beauftragen, den Lernenden einen Teil der beruflichen Praxis zu vermitteln. Fachkräfte verfügen über eine abgeschlossene berufliche Grundbildung des entsprechenden Berufs. Verantwortlich bleiben auch in diesem Fall die Berufsbildner/innen.|Wer kann den Lernenden einen Teil der beruflichen Praxis vermitteln? | Berufsbildner/innen können auch Fachkräfte des Betriebs beauftragen 
Berufsbildner/innen können auch Fachkräfte des Betriebs beauftragen, den Lernenden einen Teil der beruflichen Praxis zu vermitteln. Fachkräfte verfügen über eine abgeschlossene berufliche Grundbildung des entsprechenden Berufs. Verantwortlich bleiben auch in diesem Fall die Berufsbildner/innen.|Über welche Qualifikation verfügen Fachkräfte? | Fachkräfte verfügen über eine abgeschlossene berufliche Grundbildung des entsprechenden Berufs. 
Berufsbildner/innen können auch Fachkräfte des Betriebs beauftragen, den Lernenden einen Teil der beruflichen Praxis zu vermitteln. Fachkräfte verfügen über eine abgeschlossene berufliche Grundbildung des entsprechenden Berufs. Verantwortlich bleiben auch in diesem Fall die Berufsbildner/innen.|Wer bleibt verantwortlich, wenn Fachkräfte des Betriebs den Lernenden einen Teil der beruflichen Praxis vermitteln? | Verantwortlich bleiben auch in diesem Fall die Berufsbildner/innen. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Was erhalten die Lernenden durch die Ausbildung im Verbund? | eine fachlich fundierte berufliche Grundbildung. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Welchen Vorteil hat die Ausbildung in verschiedenen Betrieben? | erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Was müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können? | Damit die Ausbildung im Verbund gelingen kann. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Was müssen schwächere Lernende erhalten? | engmaschig begleitet und betreut werden. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Welche Anforderungen stellt dies an die Berufsbildner/innen im Lehrbetriebsverbund? | besonders hohe Anforderungen. 
Die lernende Person Durch die Ausbildung im Verbund treffen die Lernenden auf verschiedene Firmenkulturen und erhalten in den Teilgebieten eine fachlich fundierte berufliche Grundbildung. Die Ausbildung in verschiedenen Betrieben erweitert das berufliche Beziehungsnetz und fördert das flexible Denken. Damit die Ausbildung im Verbund gelingen kann, müssen sich die Lernenden schnell auf neue Situationen und Personen einstellen können und offen sein für diese spezielle Ausbildungsform. Schwächere Lernende, die mehr Zeit brauchen fürs Lernen, müssen engmaschig begleitet und betreut werden. Dies stellt an die Berufsbildner/innen im Lehrbetriebsverbund besonders hohe Anforderungen. Sowohl die kantonalen Berufsbildungsämter wie auch die Berufsfachschulen und die Organisationen der Arbeitswelt (OdA) sind wichtige Partner bei der Ausbildung im Verbund.|Welche Partner sind wichtig bei der Ausbildung im Verbund? | kantonalen Berufsbildungsämter, Berufsfachschulen und die Organisationen der Arbeitswelt (OdA). 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Was sind die Hauptaufgaben der kantonalen Berufsbildungsämter? | Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. 
