Ist der Lehrbetrieb verpflichtet, den Lohn bis zum vertraglichen Ende der beruflichen Grundbildung zu bezahlen? Die lernende Person hat bis zum Ende der beruflichen Grundbildung Anspruch auf Lohnzahlung, weil sie ohne ihr Verschulden zur Erfüllung einer gesetzlichen Pflicht an der Arbeitsleistung verhindert wird (Art. 324a Abs. 1 und 2 OR). Muss die lernende Person während ihrer beruflichen Grundbildung Militärdienst (RS, Abverdienen, WK) leisten, so stehen ihr Beiträge aus der Erwerbsersatzordnung zu. Wenn die Erwerbsausfallentschädigung 80 oder mehr Prozent des Lohns deckt, musst der Lehrbetrieb keinen Lohn mehr entrichten (Art. 324b OR). Die lernende Person hat in diesem Fall jedoch Anrecht auf Auszahlung der vollen Erwerbsausfallentschädigung. Gemäss Erwerbsersatzordnung erhalten Rekruten eine Entschädigung von Fr. 69.– pro Tag. Ist der Lohn der lernenden Person nicht höher als Fr. 2’000.– und wird die lernende Person nach der RS nicht im Lehrbetrieb beschäftigt, kann die Lohnzahlung per letzten Arbeits- oder Ferientag vor Eintritt in die RS abgeschlossen werden. Weitergehende Leistungen des Lehrbetriebs (z. B. gemäss gesamtarbeitsvertraglichen Bestimmungen) bleiben vorbehalten. Eine Ausnahme gilt für Rekruten mit Kindern. Sie erhalten gleiche Entschädigungen wie Personen (Erwerbstätige/Nichterwerbstätige), die ihre Grundausbildung abgeschlossen haben.|Wann kann die Lohnzahlung für eine lernende Person, die nach der RS nicht im Lehrbetrieb beschäftigt wird, abgeschlossen werden? | Die Lohnzahlung kann per letzten Arbeits- oder Ferientag vor Eintritt in die RS abgeschlossen werden. 
Ist der Lehrbetrieb verpflichtet, den Lohn bis zum vertraglichen Ende der beruflichen Grundbildung zu bezahlen? Die lernende Person hat bis zum Ende der beruflichen Grundbildung Anspruch auf Lohnzahlung, weil sie ohne ihr Verschulden zur Erfüllung einer gesetzlichen Pflicht an der Arbeitsleistung verhindert wird (Art. 324a Abs. 1 und 2 OR). Muss die lernende Person während ihrer beruflichen Grundbildung Militärdienst (RS, Abverdienen, WK) leisten, so stehen ihr Beiträge aus der Erwerbsersatzordnung zu. Wenn die Erwerbsausfallentschädigung 80 oder mehr Prozent des Lohns deckt, musst der Lehrbetrieb keinen Lohn mehr entrichten (Art. 324b OR). Die lernende Person hat in diesem Fall jedoch Anrecht auf Auszahlung der vollen Erwerbsausfallentschädigung. Gemäss Erwerbsersatzordnung erhalten Rekruten eine Entschädigung von Fr. 69.– pro Tag. Ist der Lohn der lernenden Person nicht höher als Fr. 2’000.– und wird die lernende Person nach der RS nicht im Lehrbetrieb beschäftigt, kann die Lohnzahlung per letzten Arbeits- oder Ferientag vor Eintritt in die RS abgeschlossen werden. Weitergehende Leistungen des Lehrbetriebs (z. B. gemäss gesamtarbeitsvertraglichen Bestimmungen) bleiben vorbehalten. Eine Ausnahme gilt für Rekruten mit Kindern. Sie erhalten gleiche Entschädigungen wie Personen (Erwerbstätige/Nichterwerbstätige), die ihre Grundausbildung abgeschlossen haben.|Gibt es eine Ausnahme für Rekruten mit Kindern bezüglich Entschädigungen? | Eine Ausnahme gilt für Rekruten mit Kindern. Sie erhalten gleiche Entschädigungen wie Personen (Erwerbstätige/Nichterwerbstätige), die ihre Grundausbildung abgeschlossen haben. 
Können Ferienkürzungen vorgenommen werden? Der Ferienanspruch der lernenden Person bleibt grundsätzlich vollumfänglich bestehen. Eine Kürzung im Falle einer unverschuldeten Abwesenheit, wie z.B. bei der Rekrutenschule ist nur möglich, wenn die Abwesenheit zwei volle Monate gedauert hat (OR Art. 329b Abs. 2). Danach gibt jeder zusätzliche volle Monat Abwesenheit das Recht auf die Kürzung des jährlichen Ferienanspruchs um einen Zwölftel.|Können Ferienkürzungen vorgenommen werden? | Der Ferienanspruch der lernenden Person bleibt grundsätzlich vollumfänglich bestehen. 
Können Ferienkürzungen vorgenommen werden? Der Ferienanspruch der lernenden Person bleibt grundsätzlich vollumfänglich bestehen. Eine Kürzung im Falle einer unverschuldeten Abwesenheit, wie z.B. bei der Rekrutenschule ist nur möglich, wenn die Abwesenheit zwei volle Monate gedauert hat (OR Art. 329b Abs. 2). Danach gibt jeder zusätzliche volle Monat Abwesenheit das Recht auf die Kürzung des jährlichen Ferienanspruchs um einen Zwölftel.|Unter welchen Bedingungen ist eine Kürzung des Ferienanspruchs möglich? | Eine Kürzung im Falle einer unverschuldeten Abwesenheit, wie z.B. bei der Rekrutenschule ist nur möglich, wenn die Abwesenheit zwei volle Monate gedauert hat (OR Art. 329b Abs. 2). 
Können Ferienkürzungen vorgenommen werden? Der Ferienanspruch der lernenden Person bleibt grundsätzlich vollumfänglich bestehen. Eine Kürzung im Falle einer unverschuldeten Abwesenheit, wie z.B. bei der Rekrutenschule ist nur möglich, wenn die Abwesenheit zwei volle Monate gedauert hat (OR Art. 329b Abs. 2). Danach gibt jeder zusätzliche volle Monat Abwesenheit das Recht auf die Kürzung des jährlichen Ferienanspruchs um einen Zwölftel.|Was passiert, wenn die Abwesenheit mehr als zwei volle Monate dauert? | Danach gibt jeder zusätzliche volle Monat Abwesenheit das Recht auf die Kürzung des jährlichen Ferienanspruchs um einen Zwölftel. 
Kann der Berufsbildner oder die Berufsbildnerin der lernenden Person den Bezug der restlichen Ferientage vor Antritt der Rekrutenschule Ende Juni verweigern?Grundsätzlich bestimmt der Betrieb den Zeitpunkt der Ferien, berücksichtigt aber so weit wie möglich die Wünsche der Lernenden, wobei Anfragen zwei bis drei Monate vor Ferienbeginn mitgeteilt werden sollten. Da die Rekrutierung in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule erfolgt, sollte die Planung der Ferien frühzeitig möglich sein. Es ist nicht empfehlenswert die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen.|Kann der Berufsbildner oder die Berufsbildnerin der lernenden Person den Bezug der restlichen Ferientage vor Antritt der Rekrutenschule Ende Juni verweigern? | Grundsätzlich bestimmt der Betrieb den Zeitpunkt der Ferien, berücksichtigt aber so weit wie möglich die Wünsche der Lernenden 
Kann der Berufsbildner oder die Berufsbildnerin der lernenden Person den Bezug der restlichen Ferientage vor Antritt der Rekrutenschule Ende Juni verweigern?Grundsätzlich bestimmt der Betrieb den Zeitpunkt der Ferien, berücksichtigt aber so weit wie möglich die Wünsche der Lernenden, wobei Anfragen zwei bis drei Monate vor Ferienbeginn mitgeteilt werden sollten. Da die Rekrutierung in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule erfolgt, sollte die Planung der Ferien frühzeitig möglich sein. Es ist nicht empfehlenswert die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen.|Wie lange im Voraus sollten Anfragen für Ferienwünsche der Lernenden mitgeteilt werden? | zwei bis drei Monate vor Ferienbeginn 
Kann der Berufsbildner oder die Berufsbildnerin der lernenden Person den Bezug der restlichen Ferientage vor Antritt der Rekrutenschule Ende Juni verweigern?Grundsätzlich bestimmt der Betrieb den Zeitpunkt der Ferien, berücksichtigt aber so weit wie möglich die Wünsche der Lernenden, wobei Anfragen zwei bis drei Monate vor Ferienbeginn mitgeteilt werden sollten. Da die Rekrutierung in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule erfolgt, sollte die Planung der Ferien frühzeitig möglich sein. Es ist nicht empfehlenswert die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen.|Wann erfolgt die Rekrutierung für die Rekrutenschule in der Regel? | frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule 
Kann der Berufsbildner oder die Berufsbildnerin der lernenden Person den Bezug der restlichen Ferientage vor Antritt der Rekrutenschule Ende Juni verweigern?Grundsätzlich bestimmt der Betrieb den Zeitpunkt der Ferien, berücksichtigt aber so weit wie möglich die Wünsche der Lernenden, wobei Anfragen zwei bis drei Monate vor Ferienbeginn mitgeteilt werden sollten. Da die Rekrutierung in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule erfolgt, sollte die Planung der Ferien frühzeitig möglich sein. Es ist nicht empfehlenswert die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen.|Ist es empfehlenswert, die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen? | Es ist nicht empfehlenswert die nicht bezogenen Ferientage auf der Basis des Lehrlingslohns auszuzahlen. 
Eine lernende Person beginnt die Rekrutenschule im Durchdiener-Modell (Dauer: 300 Tage), hat die Abschlussprüfung aber nicht bestanden? Kann sie die Prüfung später nachholen? Für Repetentinnen und Repetenten gelten kantonal, unterschiedliche Anmeldefristen (i.d.R im Herbst). Bei nicht Bestehen gilt es, sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen, um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können.|Wann beginnt eine lernende Person die Rekrutenschule im Durchdiener-Modell? | im Durchdiener-Modell (Dauer: 300 Tage) 
Eine lernende Person beginnt die Rekrutenschule im Durchdiener-Modell (Dauer: 300 Tage), hat die Abschlussprüfung aber nicht bestanden? Kann sie die Prüfung später nachholen? Für Repetentinnen und Repetenten gelten kantonal, unterschiedliche Anmeldefristen (i.d.R im Herbst). Bei nicht Bestehen gilt es, sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen, um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können.|Was passiert, wenn die Abschlussprüfung nicht bestanden wird? | Kann sie die Prüfung später nachholen? 
Eine lernende Person beginnt die Rekrutenschule im Durchdiener-Modell (Dauer: 300 Tage), hat die Abschlussprüfung aber nicht bestanden? Kann sie die Prüfung später nachholen? Für Repetentinnen und Repetenten gelten kantonal, unterschiedliche Anmeldefristen (i.d.R im Herbst). Bei nicht Bestehen gilt es, sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen, um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können.|Wann gelten für Repetentinnen und Repetenten kantonale Anmeldefristen? | (i.d.R im Herbst) 
Eine lernende Person beginnt die Rekrutenschule im Durchdiener-Modell (Dauer: 300 Tage), hat die Abschlussprüfung aber nicht bestanden? Kann sie die Prüfung später nachholen? Für Repetentinnen und Repetenten gelten kantonal, unterschiedliche Anmeldefristen (i.d.R im Herbst). Bei nicht Bestehen gilt es, sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen, um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können.|An wen sollte man sich wenden, wenn man die Abschlussprüfung nicht besteht? | sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen 
Eine lernende Person beginnt die Rekrutenschule im Durchdiener-Modell (Dauer: 300 Tage), hat die Abschlussprüfung aber nicht bestanden? Kann sie die Prüfung später nachholen? Für Repetentinnen und Repetenten gelten kantonal, unterschiedliche Anmeldefristen (i.d.R im Herbst). Bei nicht Bestehen gilt es, sich mit dem zuständigen kantonalen Berufsbildungsamt (resp. der dortigen Fachstelle Qualifikationsverfahren, Sitz des Lehrbetriebs ist massgebend) in Verbindung zu setzen, um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können.|Was ist das Ziel, wenn man sich mit dem zuständigen kantonalen Berufsbildungsamt in Verbindung setzt? | um an den Abschlussprüfungen des Folgejahrs teilnehmen zu können 
Eine lernende Person tritt Ende Juni die Rekrutenschule an, hat die Abschlussprüfung aber nicht bestanden? Was kann sie tun? Ist es möglich, die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren, kann die lernende Person die RS antreten. Muss die lernende Person die Berufsfachschule weiterhin besuchen und hat mit der RS bereits begonnen, kann sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten. Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben.|Wann tritt eine lernende Person die Rekrutenschule an? | Ende Juni 
Eine lernende Person tritt Ende Juni die Rekrutenschule an, hat die Abschlussprüfung aber nicht bestanden? Was kann sie tun? Ist es möglich, die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren, kann die lernende Person die RS antreten. Muss die lernende Person die Berufsfachschule weiterhin besuchen und hat mit der RS bereits begonnen, kann sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten. Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben.|Was kann eine lernende Person tun, wenn sie die Abschlussprüfung nicht bestanden hat? | die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren 
Eine lernende Person tritt Ende Juni die Rekrutenschule an, hat die Abschlussprüfung aber nicht bestanden? Was kann sie tun? Ist es möglich, die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren, kann die lernende Person die RS antreten. Muss die lernende Person die Berufsfachschule weiterhin besuchen und hat mit der RS bereits begonnen, kann sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten. Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben.|Kann die lernende Person die RS antreten, wenn sie die Prüfung ein Jahr später absolviert? | kann die lernende Person die RS antreten 
Eine lernende Person tritt Ende Juni die Rekrutenschule an, hat die Abschlussprüfung aber nicht bestanden? Was kann sie tun? Ist es möglich, die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren, kann die lernende Person die RS antreten. Muss die lernende Person die Berufsfachschule weiterhin besuchen und hat mit der RS bereits begonnen, kann sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten. Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben.|Was kann die lernende Person tun, wenn sie die Berufsfachschule weiterhin besuchen muss und die RS bereits begonnen hat? | sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten 
Eine lernende Person tritt Ende Juni die Rekrutenschule an, hat die Abschlussprüfung aber nicht bestanden? Was kann sie tun? Ist es möglich, die Prüfung ohne Besuch des Berufsfachschulunterrichts ein Jahr später zu absolvieren, kann die lernende Person die RS antreten. Muss die lernende Person die Berufsfachschule weiterhin besuchen und hat mit der RS bereits begonnen, kann sie diese auf Gesuch hin abbrechen und nach der Wiederholungsprüfung erneut mit der RS starten. Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben.|Welche Ausbildung sollte Vorrang haben, die berufliche Erstausbildung oder die militärische Ausbildung? | Der Abschluss der beruflichen Erstausbildung sollte in jedem Fall Vorrang vor der militärischen Ausbildung haben. 
Kann bei der Rekrutierung der Zeitpunkt des Beginns der Rekrutenschule gewählt werden? Stellungspflichtige werden in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule zur Rekrutierung aufgeboten, aber spätestens in dem Jahr, in dem sie das 24. Altersjahr vollenden. Stellungspflichtige, die bis zum vollendeten 21. Altersjahr nicht zur Rekrutierung aufgeboten worden sind, werden durch die Kreiskommandanten oder Kreiskommandantinnen jährlich bezüglich des Zeitpunkts der Rekrutenschule angeschrieben. Bei der Rekrutierung wird die Zuteilung zu einer Rekrutierungsfunktion der Armee, der Beginn (Jahr, Start Winter- oder Sommer-RS) und der Ort der militärischen Ausbildung sowie das Dienstleistungsmodell (WK-Modell oder Durchdienen) festgelegt.|Kann bei der Rekrutierung der Zeitpunkt des Beginns der Rekrutenschule gewählt werden? | Stellungspflichtige werden in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule zur Rekrutierung aufgeboten 
Kann bei der Rekrutierung der Zeitpunkt des Beginns der Rekrutenschule gewählt werden? Stellungspflichtige werden in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule zur Rekrutierung aufgeboten, aber spätestens in dem Jahr, in dem sie das 24. Altersjahr vollenden. Stellungspflichtige, die bis zum vollendeten 21. Altersjahr nicht zur Rekrutierung aufgeboten worden sind, werden durch die Kreiskommandanten oder Kreiskommandantinnen jährlich bezüglich des Zeitpunkts der Rekrutenschule angeschrieben. Bei der Rekrutierung wird die Zuteilung zu einer Rekrutierungsfunktion der Armee, der Beginn (Jahr, Start Winter- oder Sommer-RS) und der Ort der militärischen Ausbildung sowie das Dienstleistungsmodell (WK-Modell oder Durchdienen) festgelegt.|Wann werden Stellungspflichtige spätestens zur Rekrutierung aufgeboten? | spätestens in dem Jahr, in dem sie das 24. Altersjahr vollenden 
Kann bei der Rekrutierung der Zeitpunkt des Beginns der Rekrutenschule gewählt werden? Stellungspflichtige werden in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule zur Rekrutierung aufgeboten, aber spätestens in dem Jahr, in dem sie das 24. Altersjahr vollenden. Stellungspflichtige, die bis zum vollendeten 21. Altersjahr nicht zur Rekrutierung aufgeboten worden sind, werden durch die Kreiskommandanten oder Kreiskommandantinnen jährlich bezüglich des Zeitpunkts der Rekrutenschule angeschrieben. Bei der Rekrutierung wird die Zuteilung zu einer Rekrutierungsfunktion der Armee, der Beginn (Jahr, Start Winter- oder Sommer-RS) und der Ort der militärischen Ausbildung sowie das Dienstleistungsmodell (WK-Modell oder Durchdienen) festgelegt.|Was passiert, wenn Stellungspflichtige bis zum vollendeten 21. Altersjahr nicht zur Rekrutierung aufgeboten wurden? | werden durch die Kreiskommandanten oder Kreiskommandantinnen jährlich bezüglich des Zeitpunkts der Rekrutenschule angeschrieben 
Kann bei der Rekrutierung der Zeitpunkt des Beginns der Rekrutenschule gewählt werden? Stellungspflichtige werden in der Regel frühestens zwölf Monate und spätestens drei Monate vor Beginn der Rekrutenschule zur Rekrutierung aufgeboten, aber spätestens in dem Jahr, in dem sie das 24. Altersjahr vollenden. Stellungspflichtige, die bis zum vollendeten 21. Altersjahr nicht zur Rekrutierung aufgeboten worden sind, werden durch die Kreiskommandanten oder Kreiskommandantinnen jährlich bezüglich des Zeitpunkts der Rekrutenschule angeschrieben. Bei der Rekrutierung wird die Zuteilung zu einer Rekrutierungsfunktion der Armee, der Beginn (Jahr, Start Winter- oder Sommer-RS) und der Ort der militärischen Ausbildung sowie das Dienstleistungsmodell (WK-Modell oder Durchdienen) festgelegt.|Was wird bei der Rekrutierung festgelegt? | die Zuteilung zu einer Rekrutierungsfunktion der Armee, der Beginn (Jahr, Start Winter- oder Sommer-RS) und der Ort der militärischen Ausbildung sowie das Dienstleistungsmodell (WK-Modell oder Durchdienen) 
