Fachstellen Kantonale Aufsichtsbehörde Adressen siehe www.ch.ch/verzeichnis (Adressen der kantonalen Behörden) Staatssekretariat für Wirtschaft SECO www.seco.admin.ch Staatssekretariat für Bildung, Forschung und Innovation (SBFI) www.sbfi.admin.ch|Welche Fachstellen sind in diesem Text erwähnt? | Kantonale Aufsichtsbehörde, Staatssekretariat für Wirtschaft SECO, Staatssekretariat für Bildung, Forschung und Innovation (SBFI) 
Fachstellen Kantonale Aufsichtsbehörde Adressen siehe www.ch.ch/verzeichnis (Adressen der kantonalen Behörden) Staatssekretariat für Wirtschaft SECO www.seco.admin.ch Staatssekretariat für Bildung, Forschung und Innovation (SBFI) www.sbfi.admin.ch|Wo kann man die Adressen der kantonalen Behörden finden? | www.ch.ch/verzeichnis 
Fachstellen Kantonale Aufsichtsbehörde Adressen siehe www.ch.ch/verzeichnis (Adressen der kantonalen Behörden) Staatssekretariat für Wirtschaft SECO www.seco.admin.ch Staatssekretariat für Bildung, Forschung und Innovation (SBFI) www.sbfi.admin.ch|Was ist die Website des Staatssekretariats für Wirtschaft SECO? | www.seco.admin.ch 
Fachstellen Kantonale Aufsichtsbehörde Adressen siehe www.ch.ch/verzeichnis (Adressen der kantonalen Behörden) Staatssekretariat für Wirtschaft SECO www.seco.admin.ch Staatssekretariat für Bildung, Forschung und Innovation (SBFI) www.sbfi.admin.ch|Was ist die Website des Staatssekretariats für Bildung, Forschung und Innovation (SBFI)? | www.sbfi.admin.ch 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Wo kann man das Gesuchsformular für Sonntags- und Nachtarbeit finden? | Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Auf welcher Website findet man Informationen zur kantonalen Aufsichtsbehörde? | www.seco.admin.ch 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Welche Veröffentlichung enthält eine Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz? | Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|In welchem Jahr wurde die Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz veröffentlicht? | 2016 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Wo kann man die Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz online finden? | www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Welche Publikation enthält Informationen zum Jugendarbeitsschutz für Jugendliche bis 18 Jahre? | Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|In welchem Jahr wurde die Publikation zum Jugendarbeitsschutz veröffentlicht? | 2013 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Wo kann man die Publikation zum Jugendarbeitsschutz online finden? | www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Welches Lexikon befasst sich mit der Berufsbildung? | Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Welche ISBN hat das Lexikon der Berufsbildung? | ISBN 978-3-03753-064-1. 
Links Link zu Gesuchsformular Sonntags- und Nachtarbeit: Bitte wenden Sie sich an die kantonale Aufsichtsbehörde. www.seco.admin.ch Literaturhinweise Direktion für Arbeit – Arbeitsbedingungen. Wegleitung zu den Verordnungen 3 und 4 zum Arbeitsgesetz. Bern: SECO, 2016 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Wegleitungen zum Arbeitsgesetz) Direktion für Arbeit – Arbeitsbedingungen. Jugendarbeitsschutz. Informationen für Jugendliche bis 18 Jahre. Bern: SECO, 2013 www.seco.admin.ch (Publikationen und Dienstleistungen > Publikationen > Arbeit > Arbeitsbedingungen > Broschüren und Flyer) Lexikon der Berufsbildung. Bern: SDBB Verlag, 2013. ISBN 978-3-03753-064-1. online mit Sprachwechsel unter www.lex.berufsbildung.ch|Wo kann man das Lexikon der Berufsbildung online finden? | online mit Sprachwechsel unter www.lex.berufsbildung.ch 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Was ist das Lehrverhältnis? | Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Was ist der Ausgangspunkt des Berufsbildungsrechts im behandelten Sinn? | Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Welche Elemente sind im Lehrvertrag beschrieben? | Die im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Was bestimmt das öffentliche Recht im Bereich der Berufsbildung? | Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Wo liegt die Gesetzgebungskompetenz für die Berufsbildung? | Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Worauf begrenzt sich die Untersuchung in diesem Text? | Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. 
Das Berufsbildungsrecht Begriff und Inhalt Das Lehrverhältnis ist ein privatrechtliches Arbeitsverhältnis von besonderer Art. Der Ausgangspunkt des Berufsbildungsrechts im hier behandelten Sinn ist also der Lehrvertrag mit den im entsprechenden Kapitel beschriebenen Elementen, bei denen auch die Grundsätze des Einzelarbeitsvertrags miteinzubeziehen sind. Über dieses Vertragsverhältnis stülpt sich das Gesetzgebungswerk des öffentlichen Rechts, das einerseits die Vertragsfreiheit beschränkt, andererseits das Lehrverhältnis weiter gestaltet. Insbesondere bestimmt das öffentliche Recht den Ausbildungsinhalt verbindlich, legt die Ausbildungsdauer fest, ergänzt die gegenseitigen Vertragspflichten und regelt das Handeln des Staates in den Bereichen Ausbildung (z. B. Unterricht) und Kontrolle. Aus Gründen, die wir nachstehend beschreiben, liegt die Gesetzgebungskompetenz teilweise beim Bund, teilweise bei den Kantonen. Wir begrenzen uns auf das Bundesgesetz über die Berufsbildung und die davon abhängigen Erlasse auf Bundes- und Kantonsebene. Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend.|Seit wann regelt die Berufsbildungsgesetzgebung des Bundes die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend? | Die Berufsbildungsgesetzgebung des Bundes regelt seit 1. 1. 2004 die Berufsbildung entsprechend der neuen Verfassungskompetenz umfassend. 
Rechtsgrundlagen Bundesverfassung Artikel 63 Abs. 1 der Bundesverfassung von 1999 gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen. Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. Die für die Berufsbildung ebenfalls anwendbaren BV Art. 44 bis 46 bestimmen, dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. Der Einfluss der Wirtschaftsorganisationen (im BBG als Organisationen der Arbeitswelt bezeichnet) ist im Berufsbildungsgesetz abgesichert. Sie sind vor Erlass neuer Vorschriften anzuhören und können teilweise Antrag stellen. Zudem können ihnen Vollzugsaufgaben übertragen werden (BBG Art. 67).|Welcher Artikel der Bundesverfassung gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen? | Artikel 63 Abs. 1 der Bundesverfassung von 1999 
Rechtsgrundlagen Bundesverfassung Artikel 63 Abs. 1 der Bundesverfassung von 1999 gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen. Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. Die für die Berufsbildung ebenfalls anwendbaren BV Art. 44 bis 46 bestimmen, dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. Der Einfluss der Wirtschaftsorganisationen (im BBG als Organisationen der Arbeitswelt bezeichnet) ist im Berufsbildungsgesetz abgesichert. Sie sind vor Erlass neuer Vorschriften anzuhören und können teilweise Antrag stellen. Zudem können ihnen Vollzugsaufgaben übertragen werden (BBG Art. 67).|Können die Kantone in den vom Bund nicht geregelten Bereichen tätig werden? | Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. 
Rechtsgrundlagen Bundesverfassung Artikel 63 Abs. 1 der Bundesverfassung von 1999 gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen. Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. Die für die Berufsbildung ebenfalls anwendbaren BV Art. 44 bis 46 bestimmen, dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. Der Einfluss der Wirtschaftsorganisationen (im BBG als Organisationen der Arbeitswelt bezeichnet) ist im Berufsbildungsgesetz abgesichert. Sie sind vor Erlass neuer Vorschriften anzuhören und können teilweise Antrag stellen. Zudem können ihnen Vollzugsaufgaben übertragen werden (BBG Art. 67).|Ist die Mitwirkung der Kantone auf Verfassungsstufe festgelegt? | Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. 
Rechtsgrundlagen Bundesverfassung Artikel 63 Abs. 1 der Bundesverfassung von 1999 gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen. Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. Die für die Berufsbildung ebenfalls anwendbaren BV Art. 44 bis 46 bestimmen, dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. Der Einfluss der Wirtschaftsorganisationen (im BBG als Organisationen der Arbeitswelt bezeichnet) ist im Berufsbildungsgesetz abgesichert. Sie sind vor Erlass neuer Vorschriften anzuhören und können teilweise Antrag stellen. Zudem können ihnen Vollzugsaufgaben übertragen werden (BBG Art. 67).|Welche Artikel der Bundesverfassung sind für die Berufsbildung ebenfalls anwendbar? | BV Art. 44 bis 46 
Rechtsgrundlagen Bundesverfassung Artikel 63 Abs. 1 der Bundesverfassung von 1999 gibt dem Bund das umfassende Recht, über die Berufsbildung Vorschriften aufzustellen. Die Kantone können in den vom Bund nicht geregelten Bereichen auch ausserhalb der reinen Vollzugsnormen tätig werden. Die Mitwirkung der Kantone ist somit bereits auf Verfassungsstufe festgelegt. Die für die Berufsbildung ebenfalls anwendbaren BV Art. 44 bis 46 bestimmen, dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. Der Einfluss der Wirtschaftsorganisationen (im BBG als Organisationen der Arbeitswelt bezeichnet) ist im Berufsbildungsgesetz abgesichert. Sie sind vor Erlass neuer Vorschriften anzuhören und können teilweise Antrag stellen. Zudem können ihnen Vollzugsaufgaben übertragen werden (BBG Art. 67).|Was bestimmen die BV Art. 44 bis 46? | dass die Kantone vor Erlass der Ausführungsvorschriften anzuhören sind, und dass ihnen in der Regel der Vollzug der Gesetzgebung zu übertragen sei. 
